罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,（市区町村コード発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,野田,20241112,13,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,野田,20241122,11,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,野田,20241130,17,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,野田,20241130,7,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,野田,20241205,16,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,野田,20241207,17,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,野田,20241207,15,その他,その他,30歳代,その他,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,野田,20241209,7,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,野田,20241209,9,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,野田,20241215,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,野田,20241216,12,駐車（輪）場,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,野田,20241224,15,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,花井,20240525,2,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,宮崎,20240628,17,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,宮崎,20240630,17,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,宮崎,20240813,17,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,宮崎,20240821,0,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,目吹,20240617,7,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,柳沢,20240219,16,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,柳沢,20240315,22,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,柳沢,20240309,18,一戸建住宅,その他,70歳以上,その他,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,柳沢,20240627,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,柳沢,20240921,17,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,柳沢,20241011,19,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,柳沢,20241113,23,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,柳沢,20241208,1,一戸建住宅,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,山崎,20240312,7,道路上,その他,20歳代,その他,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,清水公園東１丁目,20231220,6,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,清水公園東１丁目,20240122,6,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,清水公園東１丁目,20241014,8,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,清水公園東１丁目,20241020,11,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,清水公園東１丁目,20241013,13,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,桜の里２丁目,20240307,12,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,桜の里２丁目,20240505,17,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,つつみ野１丁目,20240107,12,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,つつみ野１丁目,20240704,17,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,つつみ野１丁目,20240714,13,一戸建住宅,その他,50歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,つつみ野１丁目,20240710,20,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,つつみ野１丁目,20240908,15,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,つつみ野１丁目,20240915,11,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,つつみ野１丁目,20241207,13,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,つつみ野２丁目,20240923,19,一戸建住宅,その他,40歳代,その他,施錠した
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,つつみ野２丁目,20241006,18,一戸建住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,野田,野田市駅前,122084,千葉県,野田市,つつみ野２丁目,20241103,13,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,木間ケ瀬,20240625,8,一戸建住宅,その他,40歳代,その他,施錠した
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,桐ケ作,20240324,21,その他,その他,50歳代,その他,施錠せず
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,関宿台町,20241220,9,一戸建住宅,その他,10歳代,その他,施錠せず
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,次木,20240417,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,東宝珠花,20230801,不明,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,光葉町１丁目,20240614,18,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,光葉町１丁目,20240819,13,その他,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,なみき２丁目,20240316,16,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,なみき２丁目,20240530,11,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,なみき２丁目,20240817,19,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,なみき４丁目,20240405,10,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,関宿,122084,千葉県,野田市,関宿台町,20240501,7,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,東部,122084,千葉県,野田市,野田,20240511,6,その他,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,福田,122084,千葉県,野田市,山崎,20240904,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,柏,柏の葉キャンパス,122173,千葉県,柏市,若柴,20231220,0,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,明原１丁目,20240615,6,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,明原２丁目,20240412,19,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,明原２丁目,20240608,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,明原３丁目,20240715,18,一戸建住宅,その他,60-64歳,その他,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,明原３丁目,20241006,18,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,明原４丁目,20240413,1,一戸建住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,明原４丁目,20241207,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,あけぼの１丁目,20240201,不明,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,その他,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,あけぼの１丁目,20240529,17,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,あけぼの１丁目,20240809,23,その他,その他,10歳代,大学生,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,あけぼの１丁目,20240903,18,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,あけぼの１丁目,20240914,6,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,あけぼの１丁目,20241227,18,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,あけぼの２丁目,20240310,22,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,あけぼの３丁目,20240123,18,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,あけぼの３丁目,20240609,14,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,あけぼの３丁目,20240622,18,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,あけぼの３丁目,20240712,7,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,あけぼの４丁目,20240526,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20240127,17,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20240202,7,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20240224,10,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20240711,6,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20240721,1,その他,その他,20歳代,その他,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20240727,12,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20240901,22,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20240921,17,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20240926,18,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20241001,18,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20241003,10,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20241013,17,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20241015,16,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20241020,19,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20241025,7,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20241112,19,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町１丁目,20241127,12,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,柏,旭町,122173,千葉県,柏市,旭町２丁目,20240124,15,一戸建住宅,その他,50歳代,その他,施錠せず
